date,PM25
9/25/11,265.25
9/26/11,161.0416667
9/27/11,217.2916667
9/28/11,295.875
9/29/11,45.41666667
9/30/11,26.79166667
10/1/11,39.70833333
10/2/11,25.5
10/3/11,-480.7083333
10/4/11,-999
10/5/11,-999
10/6/11,-999
10/7/11,-568.7916667
10/8/11,197.2916667
10/9/11,356.625
10/10/11,70.125
10/11/11,118.4583333
10/12/11,178.4583333
10/13/11,91.625
10/14/11,12.625
10/15/11,14.625
10/16/11,16.20833333
10/17/11,32.875
10/18/11,93.5
10/19/11,177.5416667
10/20/11,287.9583333
10/21/11,253.3333333
10/22/11,318.875
10/23/11,174.4166667
10/24/11,-25.375
10/25/11,-270.0833333
10/26/11,-251.125
10/27/11,-396.7083333
10/28/11,177.4583333
10/29/11,232
10/30/11,281.9166667
10/31/11,246.625
11/1/11,96.45833333
11/2/11,40.91666667
11/3/11,70.29166667
11/4/11,96.58333333
11/5/11,31.83333333
11/6/11,66.25
11/7/11,58.125
11/8/11,52.79166667
11/9/11,38
11/10/11,68.04166667
11/11/11,155.9583333
11/12/11,46.66666667
11/13/11,29.79166667
11/14/11,152.25
11/15/11,203.75
11/16/11,116.75
11/17/11,121.7916667
11/18/11,84.125
11/19/11,20.125
11/20/11,62.125
11/21/11,144
11/22/11,151.625
11/23/11,23
11/24/11,186.625
11/25/11,214.6666667
11/26/11,246.7916667
11/27/11,227.125
11/28/11,125.2083333
11/29/11,67.25
11/30/11,53.20833333
12/1/11,162.9583333
12/2/11,330.2083333
12/3/11,113.8333333
12/4/11,266.4583333
12/5/11,314.6666667
12/6/11,244.0416667
12/7/11,113.9166667
12/8/11,10.83333333
12/9/11,18.66666667
12/10/11,36.58333333
12/11/11,83.70833333
12/12/11,49.41666667
12/13/11,156.9166667
12/14/11,14.45833333
12/15/11,14.5
12/16/11,26.41666667
12/17/11,107.5833333
12/18/11,52.125
12/19/11,62.79166667
12/20/11,84.375
12/21/11,-21.5
12/22/11,30.41666667
12/23/11,54.625
12/24/11,43.33333333
12/25/11,85.625
12/26/11,145.8333333
12/27/11,198.875
12/28/11,160.5
12/29/11,61.75
12/30/11,136.625
12/31/11,163.6666667
1/1/12,72.25
1/2/12,63.41666667
1/3/12,14.79166667
1/4/12,33.83333333
1/5/12,117.2083333
1/6/12,113.5
1/7/12,118
1/8/12,170.4583333
1/9/12,176.75
1/10/12,231.7916667
1/11/12,55.95833333
1/12/12,153.6666667
1/13/12,60.75
1/14/12,-591.75
1/15/12,-999
1/16/12,-999
1/17/12,-280.4166667
1/18/12,402.3333333
1/19/12,428.5416667
1/20/12,39.41666667
1/21/12,15.625
1/22/12,56.54166667
1/23/12,193.7916667
1/24/12,19.45833333
1/25/12,67.45833333
1/26/12,107.125
1/27/12,72
1/28/12,90.75
1/29/12,43.29166667
1/30/12,119.625
1/31/12,71.5
2/1/12,18.91666667
2/2/12,29.875
2/3/12,68.95833333
2/4/12,39.58333333
2/5/12,133.5416667
2/6/12,76
2/7/12,11.70833333
2/8/12,15.125
2/9/12,47.04166667
2/10/12,28.54166667
2/11/12,92
2/12/12,106.3333333
2/13/12,212.125
2/14/12,100.4583333
2/15/12,108.875
2/16/12,13.70833333
2/17/12,14.04166667
2/18/12,36.375
2/19/12,68.20833333
2/20/12,146.25
2/21/12,119.3333333
2/22/12,162.5833333
2/23/12,26.29166667
2/24/12,92.91666667
2/25/12,24.79166667
2/26/12,62.125
2/27/12,195.2916667
2/28/12,204.75
2/29/12,-77.79166667
3/1/12,250.9583333
3/2/12,121.375
3/3/12,2.083333333
3/4/12,131.75
3/5/12,165.4166667
3/6/12,22.04166667
3/7/12,-23.91666667
3/8/12,17.58333333
3/9/12,93.08333333
3/10/12,35.70833333
3/11/12,23.75
3/12/12,73.375
3/13/12,112.4583333
3/14/12,-10.375
3/15/12,101.125
3/16/12,273.9166667
3/17/12,195.6666667
3/18/12,42.25
3/19/12,101.7916667
3/20/12,135.5416667
3/21/12,284.2916667
3/22/12,157.3333333
3/23/12,30.95833333
3/24/12,19.41666667
3/25/12,44.04166667
3/26/12,160.375
3/27/12,110.125
3/28/12,46.25
3/29/12,46.41666667
3/30/12,16.83333333
3/31/12,26.5
4/1/12,56.58333333
4/2/12,41.54166667
4/3/12,21.58333333
4/4/12,16.66666667
4/5/12,16.20833333
4/6/12,29.75
4/7/12,79.91666667
4/8/12,50
4/9/12,123.8333333
4/10/12,61.875
4/11/12,19.58333333
4/12/12,32.5
4/13/12,54.25
4/14/12,60.08333333
4/15/12,73.5
4/16/12,33.04166667
4/17/12,122.375
4/18/12,155.5
4/19/12,115.625
4/20/12,144.4583333
4/21/12,167.875
4/22/12,170.125
4/23/12,249.4166667
4/24/12,91.875
4/25/12,20.875
4/26/12,77.54166667
4/27/12,29.75
4/28/12,116.9583333
4/29/12,176.125
4/30/12,180.375
5/1/12,176.0833333
5/2/12,100.625
5/3/12,70.04166667
5/4/12,69.95833333
5/5/12,96.95833333
5/6/12,105.7083333
5/7/12,87.79166667
5/8/12,83.79166667
5/9/12,113.5833333
5/10/12,181.375
5/11/12,153.0833333
5/12/12,104.5416667
5/13/12,135.2916667
5/14/12,44.16666667
5/15/12,33.75
5/16/12,28.29166667
5/17/12,55.95833333
5/18/12,96.83333333
5/19/12,-84.5
5/20/12,-999
5/21/12,-378.2083333
5/22/12,-274.5
5/23/12,29.58333333
5/24/12,-50.25
5/25/12,55.08333333
5/26/12,78.66666667
5/27/12,117.125
5/28/12,33.125
5/29/12,67.16666667
5/30/12,15.875
5/31/12,64.95833333
6/1/12,80.45833333
6/2/12,127.0833333
6/3/12,164.5
6/4/12,113.0833333
6/5/12,64.91666667
6/6/12,142.6666667
6/7/12,63.25
6/8/12,75.75
6/9/12,110.875
6/10/12,12.25
6/11/12,29.83333333
6/12/12,20.29166667
6/13/12,70.125
6/14/12,9.791666667
6/15/12,-241.4583333
6/16/12,25.08333333
6/17/12,78.66666667
6/18/12,180.9583333
6/19/12,134.3333333
6/20/12,127.7083333
6/21/12,84.41666667
6/22/12,106.0416667
6/23/12,168.0833333
6/24/12,110.4583333
6/25/12,90.29166667
6/26/12,109.1666667
6/27/12,68.29166667
6/28/12,117.0833333
6/29/12,38.125
6/30/12,69.08333333
7/1/12,43
7/2/12,-7.833333333
7/3/12,-6.625
7/4/12,40.54166667
7/5/12,95.29166667
7/6/12,125.375
7/7/12,161.625
7/8/12,142.7916667
7/9/12,94.66666667
7/10/12,45.58333333
7/11/12,64.16666667
7/12/12,-61.66666667
7/13/12,25.625
7/14/12,32.33333333
7/15/12,40.75
7/16/12,76.45833333
7/17/12,38.16666667
7/18/12,41.875
7/19/12,125.2083333
7/20/12,201.875
7/21/12,162.7916667
7/22/12,15.95833333
7/23/12,31.95833333
7/24/12,69.83333333
7/25/12,82.79166667
7/26/12,12.5
7/27/12,82.45833333
7/28/12,-307.7916667
7/29/12,-999
7/30/12,-472.0833333
7/31/12,-17.66666667
8/1/12,12.95833333
8/2/12,21.08333333
8/3/12,11.41666667
8/4/12,25.45833333
8/5/12,48.70833333
8/6/12,63.66666667
8/7/12,68.41666667
8/8/12,74.91666667
8/9/12,38.33333333
8/10/12,79.04166667
8/11/12,-260.0416667
8/12/12,-999
8/13/12,-444.3333333
8/14/12,55
8/15/12,54.16666667
8/16/12,-13.95833333
8/17/12,82.91666667
8/18/12,-508.6666667
8/19/12,-999
8/20/12,-999
8/21/12,-491.0833333
8/22/12,20
8/23/12,78.29166667
8/24/12,86.625
8/25/12,126.1666667
8/26/12,155.9166667
8/27/12,64.625
8/28/12,87.58333333
8/29/12,107.5833333
8/30/12,236.9583333
8/31/12,185.5416667
9/1/12,157.0833333
9/2/12,29.70833333
9/3/12,9.583333333
9/4/12,14.25
9/5/12,32.5
9/6/12,94.70833333
9/7/12,81.54166667
9/8/12,50.95833333
9/9/12,112.2083333
9/10/12,130.4583333
9/11/12,105.2916667
9/12/12,18.29166667
9/13/12,14.66666667
9/14/12,-25.33333333
9/15/12,34.95833333
9/16/12,11.375
9/17/12,42.20833333
9/18/12,31.54166667
9/19/12,57.20833333
9/20/12,112.7083333
9/21/12,147.7916667
9/22/12,109.6666667
9/23/12,105.3333333
9/24/12,63.125
9/25/12,61.83333333
9/26/12,-15.16666667
9/27/12,-93.04166667
9/28/12,2.916666667
9/29/12,15
9/30/12,15.45833333
10/1/12,53.58333333
10/2/12,155.6666667
10/3/12,10.08333333
10/4/12,13.54166667
10/5/12,50.5
10/6/12,94.04166667
10/7/12,127.9583333
10/8/12,263.25
10/9/12,106.0416667
10/10/12,19.875
10/11/12,131.4166667
10/12/12,170.9166667
10/13/12,35.08333333
10/14/12,43.54166667
10/15/12,101.9583333
10/16/12,-4
10/17/12,25.83333333
10/18/12,62.58333333
10/19/12,176.9166667
10/20/12,152.6666667
10/21/12,48.45833333
10/22/12,26.08333333
10/23/12,78.5
10/24/12,108.6666667
10/25/12,196.2916667
10/26/12,280.3333333
10/27/12,146.2083333
10/28/12,25.83333333
10/29/12,38.375
10/30/12,-11.66666667
10/31/12,32.625
11/1/12,96.33333333
11/2/12,164.25
11/3/12,139.8333333
11/4/12,19.83333333
11/5/12,27.54166667
11/6/12,83.45833333
11/7/12,65
11/8/12,56.45833333
11/9/12,105.7083333
11/10/12,71.91666667
11/11/12,11.79166667
11/12/12,21
11/13/12,13.375
11/14/12,41.16666667
11/15/12,142.5
11/16/12,116.375
11/17/12,70.375
11/18/12,123
11/19/12,-189.2916667
11/20/12,-577.625
11/21/12,270.2916667
11/22/12,144.375
11/23/12,45.91666667
11/24/12,159.6666667
11/25/12,148.0416667
11/26/12,-55.33333333
11/27/12,183.7916667
11/28/12,22.29166667
11/29/12,74.16666667
11/30/12,31
12/1/12,85
12/2/12,243.1666667
12/3/12,57.125
12/4/12,91.83333333
12/5/12,13.875
12/6/12,75.125
12/7/12,54.29166667
12/8/12,13.125
12/9/12,-19.625
12/10/12,77.25
12/11/12,136
12/12/12,201.125
12/13/12,220.0833333
12/14/12,207.75
12/15/12,267.5416667
12/16/12,132.0416667
12/17/12,27.125
12/18/12,40.95833333
12/19/12,198.1666667
12/20/12,191.375
12/21/12,68.58333333
12/22/12,24.20833333
12/23/12,-788.4166667
12/24/12,-999
12/25/12,-999
12/26/12,-999
12/27/12,-999
12/28/12,-378.5833333
12/29/12,32.75
12/30/12,22
12/31/12,84.25
1/1/13,15.83333333
1/2/13,18.625
1/3/13,25.08333333
1/4/13,85.5
1/5/13,61.16666667
1/6/13,139.9583333
1/7/13,146.1666667
1/8/13,118.8333333
1/9/13,61.91666667
1/10/13,248.2916667
1/11/13,361.25
1/12/13,503.25
1/13/13,357.2916667
1/14/13,299.5
1/15/13,68.54166667
1/16/13,65.70833333
1/17/13,75.79166667
1/18/13,276.8333333
1/19/13,189.4166667
1/20/13,107.25
1/21/13,147.8333333
1/22/13,198.875
1/23/13,378.0833333
1/24/13,19.41666667
1/25/13,73.95833333
1/26/13,161.375
1/27/13,312.9583333
1/28/13,406.375
1/29/13,370.25
1/30/13,277.9166667
1/31/13,173.5
2/1/13,34.58333333
2/2/13,49.08333333
2/3/13,188.875
2/4/13,37.54166667
2/5/13,93.41666667
2/6/13,93.75
2/7/13,12.66666667
2/8/13,60.33333333
2/9/13,188.5833333
2/10/13,59.83333333
2/11/13,65.29166667
2/12/13,119.125
2/13/13,315.0416667
2/14/13,25.75
2/15/13,40.54166667
2/16/13,145.375
2/17/13,124.0416667
2/18/13,22.375
2/19/13,32.95833333
2/20/13,83.41666667
2/21/13,212.6666667
2/22/13,85.08333333
2/23/13,149
2/24/13,332.875
2/25/13,159.4583333
2/26/13,216.4166667
2/27/13,245.7083333
2/28/13,221.125
3/1/13,10.5
3/2/13,48.83333333
3/3/13,101
3/4/13,-17.58333333
3/5/13,183.4166667
3/6/13,175
3/7/13,318.4583333
3/8/13,222.1666667
3/9/13,64.45833333
3/10/13,42.125
3/11/13,126.5833333
3/12/13,147.2083333
3/13/13,22.04166667
3/14/13,66.45833333
3/15/13,257.5416667
3/16/13,212.5416667
3/17/13,351.2916667
3/18/13,52.70833333
3/19/13,56.16666667
3/20/13,64.91666667
3/21/13,157.625
3/22/13,64.5
3/23/13,55.16666667
3/24/13,23.33333333
3/25/13,67.29166667
3/26/13,196.5416667
3/27/13,92.70833333
3/28/13,37.08333333
3/29/13,95.91666667
3/30/13,94.58333333
3/31/13,200.4583333
4/1/13,95.66666667
4/2/13,70.29166667
4/3/13,123.4583333
4/4/13,83.29166667
4/5/13,61.5
4/6/13,15.125
4/7/13,79.95833333
4/8/13,19.29166667
4/9/13,11.41666667
4/10/13,12.45833333
4/11/13,-23.5
4/12/13,51.70833333
4/13/13,59.25
4/14/13,30.83333333
4/15/13,23.95833333
4/16/13,-27.04166667
4/17/13,47.125
4/18/13,11.79166667
4/19/13,54.625
4/20/13,78.54166667
4/21/13,130.875
4/22/13,171.5833333
4/23/13,206.2916667
4/24/13,78.875
4/25/13,17.25
4/26/13,72.41666667
4/27/13,72.70833333
4/28/13,71.70833333
4/29/13,30.04166667
4/30/13,21.41666667
5/1/13,45.70833333
5/2/13,82.91666667
5/3/13,64.125
5/4/13,86.625
5/5/13,186.2916667
5/6/13,214.2916667
5/7/13,178.9583333
5/8/13,124.2916667
5/9/13,49.70833333
5/10/13,48.75
5/11/13,53.20833333
5/12/13,48.91666667
5/13/13,104.5
5/14/13,62.83333333
5/15/13,67.5
5/16/13,68.75
5/17/13,-306.625
5/18/13,-230.5416667
5/19/13,54.5
5/20/13,48.625
5/21/13,101.5416667
5/22/13,62.70833333
5/23/13,87.08333333
5/24/13,115.5416667
5/25/13,63.83333333
5/26/13,103.4583333
5/27/13,76.54166667
5/28/13,38.29166667
5/29/13,20.41666667
5/30/13,59.375
5/31/13,91.625
6/1/13,73.16666667
6/2/13,155.7083333
6/3/13,131.7916667
6/4/13,129.875
6/5/13,146.9583333
6/6/13,153.75
6/7/13,137.1666667
6/8/13,174.7916667
6/9/13,56.75
6/10/13,32.20833333
6/11/13,61.95833333
6/12/13,67.95833333
6/13/13,107.4166667
6/14/13,108.1666667
6/15/13,125.7083333
6/16/13,174.4583333
6/17/13,35.83333333
6/18/13,53.70833333
6/19/13,51.5
6/20/13,1.041666667
6/21/13,77.58333333
6/22/13,59.79166667
6/23/13,68.83333333
6/24/13,108.7916667
6/25/13,127.375
6/26/13,157.75
6/27/13,92.70833333
6/28/13,294.4583333
6/29/13,104.4166667
6/30/13,180.4166667
7/1/13,143.2916667
7/2/13,17.45833333
7/3/13,31.83333333
7/4/13,28.29166667
7/5/13,23.125
7/6/13,60.95833333
7/7/13,92.375
7/8/13,91.29166667
7/9/13,83.29166667
7/10/13,36.83333333
7/11/13,41.25
7/12/13,72.70833333
7/13/13,107.7083333
7/14/13,87.5
7/15/13,62.5
7/16/13,26.625
7/17/13,6.25
7/18/13,134.9583333
7/19/13,123.5833333
7/20/13,98.625
7/21/13,70.875
7/22/13,-174.2916667
7/23/13,43.33333333
7/24/13,40
7/25/13,33.29166667
7/26/13,55.33333333
7/27/13,111.4583333
7/28/13,58.375
7/29/13,69.25
7/30/13,99.83333333
7/31/13,44.125
8/1/13,46.58333333
8/2/13,69.125
8/3/13,34.75
8/4/13,82.33333333
8/5/13,45.41666667
8/6/13,125.4583333
8/7/13,31.375
8/8/13,32.29166667
8/9/13,37.33333333
8/10/13,88.875
8/11/13,122.2916667
8/12/13,54.25
8/13/13,78.04166667
8/14/13,62.45833333
8/15/13,106
8/16/13,106.6666667
8/17/13,38.875
8/18/13,-26.45833333
8/19/13,25.79166667
8/20/13,48.75
8/21/13,100.9583333
8/22/13,-18.79166667
8/23/13,58.33333333
8/24/13,39.375
8/25/13,43.79166667
8/26/13,54.20833333
8/27/13,53.66666667
8/28/13,76.20833333
8/29/13,32
8/30/13,-152.5
8/31/13,24.625
9/1/13,49.125
9/2/13,60.33333333
9/3/13,101.7083333
9/4/13,78.875
9/5/13,25.91666667
9/6/13,80.29166667
9/7/13,81.70833333
9/8/13,108.4166667
9/9/13,87.58333333
9/10/13,67.16666667
9/11/13,72.20833333
9/12/13,150.7916667
9/13/13,15.95833333
9/14/13,69
9/15/13,24
9/16/13,60.5
9/17/13,103.6666667
9/18/13,115.5416667
9/19/13,123.75
9/20/13,65.125
9/21/13,51.41666667
9/22/13,95.66666667
9/23/13,38.83333333
9/24/13,14.66666667
9/25/13,18.125
9/26/13,15.83333333
9/27/13,193.7083333
9/28/13,246.8333333
9/29/13,226.625
9/30/13,147.75
10/1/13,71.45833333
10/2/13,19.54166667
10/3/13,61.04166667
10/4/13,168.1666667
10/5/13,306
10/6/13,213.4166667
10/7/13,91.29166667
10/8/13,-113.5833333
10/9/13,146.5
10/10/13,81.58333333
10/11/13,59.29166667
10/12/13,70.45833333
10/13/13,57.33333333
10/14/13,37.83333333
10/15/13,23.29166667
10/16/13,64.04166667
10/17/13,162.8333333
10/18/13,248.1666667
10/19/13,68
10/20/13,29.58333333
10/21/13,100.1666667
10/22/13,52.25
10/23/13,25.75
10/24/13,23.75
10/25/13,47.29166667
10/26/13,73.375
10/27/13,228.5416667
10/28/13,314.3333333
10/29/13,29.875
10/30/13,98.79166667
10/31/13,167.375
11/1/13,217
11/2/13,286.7916667
11/3/13,47.45833333
11/4/13,53.25
11/5/13,203.4583333
11/6/13,113.6666667
11/7/13,44.5
11/8/13,162.7083333
11/9/13,96.875
11/10/13,19.33333333
11/11/13,41.625
11/12/13,62.5
11/13/13,198.2916667
11/14/13,66.04166667
11/15/13,118.375
11/16/13,47.33333333
11/17/13,13.83333333
11/18/13,11.70833333
11/19/13,-1.166666667
11/20/13,77.625
11/21/13,131
11/22/13,174.1666667
11/23/13,170.8333333
11/24/13,93.95833333
11/25/13,24.08333333
11/26/13,26.20833333
11/27/13,7.416666667
11/28/13,27.16666667
11/29/13,59.54166667
11/30/13,34.70833333
12/1/13,84.70833333
12/2/13,136.5833333
12/3/13,89.75
12/4/13,112.75
12/5/13,49.29166667
12/6/13,164.9166667
12/7/13,348.5
12/8/13,214.4166667
12/9/13,19.45833333
12/10/13,27.25
12/11/13,30.79166667
12/12/13,22.70833333
12/13/13,69.54166667
12/14/13,62.91666667
12/15/13,59.375
12/16/13,183.375
12/17/13,77.5
12/18/13,56.29166667
12/19/13,41.25
12/20/13,-49.79166667
12/21/13,91.29166667
12/22/13,181.2083333
12/23/13,145.75
12/24/13,316.75
12/25/13,170.125
12/26/13,14.625
12/27/13,32.625
12/28/13,-20.75
12/29/13,-253.5833333
12/30/13,-389.875
12/31/13,49.33333333
1/1/14,58.41666667
1/2/14,167.625
1/3/14,54.45833333
1/4/14,154.875
1/5/14,101.4166667
1/6/14,154.5833333
1/7/14,112.875
1/8/14,21.41666667
1/9/14,33.125
1/10/14,81.29166667
1/11/14,152.625
1/12/14,-185.5416667
1/13/14,127.875
1/14/14,119.4583333
1/15/14,210.375
1/16/14,448.4166667
1/17/14,154.5
1/18/14,76.75
1/19/14,124.75
1/20/14,10.25
1/21/14,47.20833333
1/22/14,66.125
1/23/14,288.4166667
1/24/14,152.375
1/25/14,33.70833333
1/26/14,59
1/27/14,96.16666667
1/28/14,46.58333333
1/29/14,149.2916667
1/30/14,71.33333333
1/31/14,166.2083333
2/1/14,155.0833333
2/2/14,68.91666667
2/3/14,7.125
2/4/14,29.95833333
2/5/14,103.8333333
2/6/14,143.25
2/7/14,102.875
2/8/14,56
2/9/14,13.45833333
2/10/14,26.20833333
2/11/14,131.25
2/12/14,145.5833333
2/13/14,210.9583333
2/14/14,299.6666667
2/15/14,363.7916667
2/16/14,264.8333333
2/17/14,75.79166667
2/18/14,25.70833333
2/19/14,79.83333333
2/20/14,218.0833333
2/21/14,330.4166667
2/22/14,335.5416667
2/23/14,242
2/24/14,352.5833333
2/25/14,449.75
2/26/14,386.4166667
2/27/14,20.375
2/28/14,102.6666667
3/1/14,83.125
3/2/14,162.125
3/3/14,243.5416667
3/4/14,49.29166667
3/5/14,24.875
3/6/14,20.375
3/7/14,61.5
3/8/14,175.75
3/9/14,119.75
3/10/14,108.5
3/11/14,195.7916667
3/12/14,19.16666667
3/13/14,22.25
3/14/14,24.875
3/15/14,114.5833333
3/16/14,122.2916667
3/17/14,85.83333333
3/18/14,40.41666667
3/19/14,58.66666667
3/20/14,10.16666667
3/21/14,-14.25
3/22/14,66.125
3/23/14,158.6666667
3/24/14,245.7083333
3/25/14,224.2083333
3/26/14,317.875
3/27/14,257.4166667
3/28/14,151.4583333
3/29/14,38.79166667
3/30/14,34.29166667
3/31/14,155.2916667
4/1/14,130.2916667
4/2/14,105.4583333
4/3/14,23.375
4/4/14,30.20736072
4/5/14,21.29066448
4/6/14,50.32109142
4/8/14,180.1695251
4/9/14,111.8095224
4/10/14,87.56172684
4/11/14,61.66689117
4/12/14,99.02687119
4/13/14,155.2794578
4/14/14,219.2467804
4/15/14,113.7528576
4/16/14,61.37929436
4/17/14,93.68362208
4/18/14,136.187186
4/19/14,59.65336419
4/20/14,57.75800685
4/22/14,63.05701887
4/23/14,124.6206888
4/29/14,92.74859745
4/30/14,102.9135556
5/1/14,117.1865883
5/2/14,23.13206029
5/3/14,44.56906323
5/4/14,27.02094431
5/5/14,28.50690242
5/6/14,75.55216447
5/7/14,52.3512395
5/8/14,72.98625989
5/9/14,62.63185832
5/10/14,50.54549541
5/11/14,20.78642779
5/12/14,31.40644515
5/13/14,52.64525268
5/14/14,18.24179845
5/15/14,59.38814757
5/16/14,43.07408189
5/17/14,58.66143934
5/18/14,74.19159856
5/19/14,102.5194172
5/20/14,61.48109666
5/21/14,108.6360005
5/22/14,122.2362905
5/23/14,80.94990619
5/24/14,75.24426879
5/25/14,45.44366604
5/26/14,24.15201261
5/27/14,28.54845957
5/28/14,30.90954563
5/29/14,43.03322822
5/30/14,85.42371183
5/31/14,107.1406002
6/1/14,45.24408011
6/2/14,28.33348409
6/3/14,38.79183616
6/4/14,56.46411407
6/5/14,64.01371256
6/6/14,34.12781464
6/7/14,10.15189766
6/8/14,27.99946445
6/9/14,30.70159275
6/10/14,65.14310155
6/11/14,35.9816736
6/12/14,31.2464045
6/13/14,45.67546827
6/14/14,39.09536267
6/15/14,106.4170038
6/16/14,125.266935
6/17/14,65.21732516
6/18/14,56.72183018
6/19/14,114.5330587
6/20/14,37.0215751
6/21/14,63.49440425
6/22/14,33.57351246
6/23/14,25.74973116
6/24/14,51.63431573
6/25/14,95.60906569
6/26/14,113.046855
6/27/14,17.98989098
6/28/14,20.65738404
6/29/14,47.8343811
6/30/14,71.93551752
7/1/14,98.35632934
7/2/14,51.345182
7/3/14,176.4181929
7/4/14,174.1749555
7/5/14,126.9831016
7/6/14,186.9104845
7/7/14,153.6118212
7/8/14,58.02110502
7/9/14,24.29435179
7/10/14,28.53706396
7/11/14,28.03816897
7/12/14,16.61005604
7/13/14,17.83558879
7/14/14,30.88924781
7/15/14,46.18645614
7/16/14,91.85382372
7/17/14,123.051296
7/18/14,137.4681244
7/19/14,78.30087977
7/20/14,68.02633048
7/21/14,21.70272853
7/22/14,13.1265136
7/23/14,26.17821715
7/24/14,61.96756202
7/25/14,66.13847501
7/26/14,90.92499081
7/27/14,105.3101997
7/28/14,112.9096479
7/29/14,117.1674607
7/30/14,109.2991559
7/31/14,176.4815877
8/1/14,145.8935487
8/2/14,119.477261
8/3/14,106.2728247
8/4/14,23.59534814
8/5/14,25.44808922
8/6/14,28.66351205
8/7/14,59.82300498
8/8/14,63.6273211
8/9/14,74.99975865
8/10/14,32.69598476
8/11/14,21.10098258
8/12/14,26.54882274
8/13/14,24.81706972
8/14/14,30.82958
8/15/14,36.09400575
8/16/14,59.92697794
8/17/14,49.11019927
8/18/14,63.58276977
8/19/14,81.07857731
8/20/14,99.0745419
8/21/14,121.046288
8/22/14,45.66776264
8/23/14,103.6883584
8/24/14,18.34459382
8/25/14,16.91337615
8/26/14,23.72803925
8/27/14,45.95173697
8/28/14,82.13439761
8/29/14,71.96801538
8/30/14,126.175186
8/31/14,65.10224889
9/1/14,93.2856504
9/2/14,21.22411429
9/3/14,15.20748719
9/4/14,36.85384133
9/5/14,81.11133735
9/6/14,134.5068928
9/7/14,142.5535901
9/8/14,12.54075042
9/9/14,37.38181584
9/10/14,64.21473895
9/11/14,83.07925565
9/12/14,69.71795401
9/13/14,65.38608048
9/14/14,35.51100116
9/15/14,19.28569761
9/16/14,39.10890236
9/17/14,46.84680359
9/18/14,59.74756975
9/19/14,83.56858486
9/20/14,123.3707151
9/21/14,98.21840234
9/22/14,95.3431359
9/23/14,48.48720036
9/24/14,28.26188095
9/25/14,97.28519344
9/26/14,121.276077
9/27/14,29.04408551
9/28/14,61.90339448
9/29/14,38.58170562
9/30/14,23.95166713
10/1/14,68.13927669
10/2/14,58.67443956
10/3/14,97.49625157
10/4/14,69.32017782
10/5/14,24.93006312
10/6/14,29.20981943
10/7/14,114.5095493
10/8/14,264.8886087
10/9/14,340.4909074
10/10/14,312.2796149
10/11/14,145.0885914
10/12/14,9.585504038
10/13/14,14.34190517
10/14/14,52.23440465
10/15/14,34.03942096
10/16/14,34.84854929
10/17/14,99.0504846
10/18/14,160.5977424
10/19/14,259.3429792
10/20/14,221.744313
10/21/14,43.43209229
10/22/14,76.62627719
10/23/14,132.8655714
10/24/14,235.2720689
10/25/14,315.860272
10/26/14,31.06903875
10/27/14,31.14949331
10/28/14,62.87130812
10/29/14,112.951354
10/30/14,169.3063107
10/31/14,169.4940611
11/1/14,44.37746706
11/2/14,8.165079026
11/3/14,29.27129248
11/4/14,98.89585761
11/5/14,48.22047308
11/6/14,10.31853039
11/7/14,47.62103598
11/8/14,73.79987578
11/9/14,64.47059908
11/10/14,83.23798933
11/11/14,28.82345078
11/12/14,6.972666255
11/13/14,25.9197361
11/14/14,39.06548563
11/15/14,123.6022878
11/16/14,59.88735026
11/17/14,22.81703238
11/18/14,82.62640806
11/19/14,245.1650448
11/20/14,337.3883514
11/21/14,231.6459583
11/22/14,43.32732878
11/23/14,130.6934366
11/24/14,70.2901598
11/25/14,149.9597631
11/26/14,266.3406472
11/27/14,48.47309019
11/28/14,83.85967356
11/29/14,231.4234549
11/30/14,56.13994885
12/1/14,12.38151156
12/2/14,33.41247835
12/3/14,17.58644769
12/4/14,10.0560694
12/5/14,32.86921101
12/6/14,69.71089246
12/7/14,43.84960546
12/8/14,57.82646806
12/9/14,240.5234771
12/10/14,99.35525348
12/11/14,20.66102154
12/12/14,13.12702755
12/13/14,48.54608627
12/14/14,104.23037
12/15/14,29.68713808
12/16/14,9.101744638
12/17/14,66.68340819
12/18/14,144.8918369
12/19/14,23.59478304
12/20/14,12.97663157
12/21/14,15.58385049
12/22/14,87.5752465
12/23/14,108.5458207
12/24/14,18.4165686
12/25/14,41.46843612
12/26/14,142.6813019
12/27/14,230.3598955
12/28/14,170.275633
12/29/14,128.0402047
12/30/14,41.94320934
12/31/14,8.181475373
1/1/15,37.91707817
1/2/15,55.79771905
1/3/15,170.3361924
1/4/15,198.6199499
1/5/15,59.48649897
1/6/15,23.5656673
1/7/15,73.12020474
1/8/15,140.6409689
1/9/15,57.78644563
1/10/15,177.5233889
1/11/15,36.76773667
1/12/15,116.7714453
1/13/15,160.6413695
1/14/15,223.1478916
1/15/15,330.9320976
1/16/15,38.74616893
1/17/15,47.62990419
1/18/15,54.41895992
1/19/15,39.22191838
1/20/15,92.59116405
1/21/15,20.30319606
1/22/15,109.281784
1/23/15,211.8339504
1/24/15,100.2608014
1/25/15,127.2833347
1/26/15,48.79374264
1/27/15,15.86492543
1/28/15,39.97551326
1/29/15,47.11721804
1/30/15,13.72156799
1/31/15,31.39835301
2/1/15,91.865543
2/2/15,156.5910993
2/3/15,94.01702053
2/4/15,10.61346254
2/5/15,24.57142109
2/6/15,87.66878684
